,Pred_A,Pred_B,Pred_C,Pred_D
Gold_A,0.7459016393442623,0.04918032786885246,0.20491803278688525,0.0
Gold_B,0.125,0.7142857142857143,0.16071428571428573,0.0
Gold_C,0.0375,0.01875,0.94375,0.0
Gold_D,0.0,0.0,0.3333333333333333,0.6666666666666666
